,t,E,Ek,Ep,T,P
0,0.0,939.8907714607893,12.454544150644724,927.4362273101445,0.032560899740247645,16.438190206995163
1,0.01,933.9165836485058,781.2302396086948,152.686344039811,2.04243199897698,10.695126945167297
2,0.02,894.4437276599913,1281.7073539654484,-387.2636263054572,3.3508688992560742,6.309927651561746
3,0.03,840.4514125401407,1434.7181092487658,-594.2666967086251,3.7508970176438323,4.345775287886537
4,0.04,782.6822051623806,1464.666425443202,-681.9842202808213,3.829193269132554,3.362137100077053
5,0.05,724.9597253785064,1441.2146577834,-716.2549324048937,3.7678814582572553,2.874909216607104
6,0.06,669.5178718132919,1380.3321234236512,-710.8142516103593,3.6087114337873234,2.7602019652141334
7,0.07,617.7307133766835,1302.528731366191,-684.7980179895076,3.4053038728527874,2.8527260453325516
8,0.08,569.5255296259775,1234.7442898398347,-665.2187602138572,3.2280896466400906,2.932822533055654
9,0.09,524.7741671323114,1167.6012456008586,-642.8270784685473,3.052552276080676,3.0413226435659695
10,0.1,482.9151347833555,1119.358362812344,-636.4432280289885,2.9264270923198534,3.027477082763461
11,0.11,442.46687639318793,1107.1901930476392,-664.7233166544513,2.8946148837846777,2.754113499390381
12,0.12,402.79168577305074,1086.393308614965,-683.6016228419143,2.840243944091412,2.5458983545741622
13,0.13,364.99185951772597,1033.862029801835,-668.870170284109,2.7029072674557777,2.586503600141409
14,0.14,330.2147567312484,973.2036096950071,-642.9888529637587,2.5443231626013256,2.7065161808379496
15,0.15,297.1450356066507,959.1592319131561,-662.0141963065054,2.507605835067075,2.494414377313567
16,0.16,264.2755672703072,955.9023332862452,-691.626766015938,2.49909106741502,2.1913638831997355
17,0.17,231.98192702187646,941.7938789580182,-709.8119519361418,2.462206219498087,1.9663274708727498
18,0.18,200.63707715186354,920.6452424443887,-720.0081652925252,2.406915666521278,1.80469544965841
19,0.19,170.3564547639811,899.6401500052939,-729.2836952413128,2.352000392170703,1.6608760113554086
20,0.2,141.01269482415182,880.1462609162794,-739.1335660921276,2.3010359762517107,1.5259728672689528
21,0.21,112.61674453404999,859.7393826148324,-747.1226380807824,2.2476846604309344,1.4169226362025655
22,0.22,85.4034596683806,835.1779324718896,-749.774472803509,2.183471718880757,1.3563124408378404
23,0.23,59.56286308074027,811.0112354783159,-751.4483723975757,2.1202908117080157,1.3096474738063448
24,0.24,34.71459828505044,789.5594602648363,-754.8448619797858,2.0642077392544738,1.2555704479736454
25,0.25,11.068956340501018,768.4706457183574,-757.4016893778564,2.009073583577405,1.210128000327555
26,0.26,-11.502657302699959,743.6796363012904,-755.1822936039904,1.9442604870621971,1.2010012410937476
27,0.27,-32.61693808102882,715.5310321356505,-748.1479702166794,1.8706693650605244,1.224524661923163
28,0.28,-52.53308728312197,692.1177781929522,-744.6508654760742,1.809458243641705,1.216745084783419
29,0.29,-71.60157318334564,680.6256493046385,-752.2272224879841,1.779413462234349,1.1206117671292015
30,0.3,-90.32160264257664,676.3835874431046,-766.7051900856812,1.7683231044264172,0.9678386470654263
31,0.31,-108.78045369668791,670.0378134748819,-778.8182671715698,1.7517328456859658,0.8300346114699996
32,0.32,-126.78511813847899,659.5981741993348,-786.3832923378138,1.7244396711093721,0.7278985067364379
33,0.33,-144.04934576712208,645.4484583961241,-789.4978041632462,1.6874469500552265,0.6628138784401093
34,0.34,-160.71073120790402,629.430028138994,-790.140759346898,1.6455687010169777,0.6213233656509636
35,0.35000000000000003,-176.53020944277716,615.5897141561784,-792.1199235989556,1.609384873610924,0.5740320784143964
36,0.36,-191.714775608212,605.6666020229072,-797.3813776311192,1.5834420967919143,0.5068148348889407
37,0.37,-206.589556213199,596.6508880544432,-803.2404442676421,1.559871602756714,0.44134008321188617
38,0.38,-220.93235715718026,583.4945782023999,-804.4269353595802,1.5254760214441827,0.417204884245369
39,0.39,-234.4652927903718,563.6868537558828,-798.1521465462546,1.4736911209304124,0.4540335733246252
40,0.4,-246.83513297129355,543.0678093181898,-789.9029422894833,1.4197851224004963,0.5080346195609521
41,0.41000000000000003,-258.39574000160667,530.1097679761958,-788.5055079778025,1.3859078901338453,0.5118869947076747
42,0.42,-269.47679196582146,522.9717600516256,-792.448552017447,1.3672464315075177,0.474614437408438
43,0.43,-280.3035191199813,516.962953820486,-797.2664729404672,1.351537134171205,0.4306380966961778
44,0.44,-290.70153684722874,507.6646162052396,-798.3661530524683,1.3272277547849403,0.4151653936911657
45,0.45,-300.50690204789953,494.3146738109132,-794.8215758588127,1.2923259446036945,0.4352427805738944
46,0.46,-309.64725201841475,480.86604517757326,-790.513297195988,1.257166131183198,0.4603959150770449
47,0.47000000000000003,-318.07799371646195,471.4904873474728,-789.5684810639348,1.2326548688822818,0.4563195057650632
48,0.48,-326.2613909279646,468.88165953415785,-795.1430504621225,1.2258344040108702,0.3982712139811603
49,0.49,-334.4470009773099,471.10885018811564,-805.5558511654256,1.231657124674812,0.2986257852289151
50,0.5,-342.7710811195078,473.38868159269884,-816.1597627122067,1.2376174682162062,0.19424275637111255
51,0.51,-351.1773137099117,473.3197640648855,-824.4970777747972,1.2374372916729033,0.1072846616124502
52,0.52,-359.4245193278135,469.6708949034586,-829.0954142312721,1.2278977644534865,0.05134944826325594
53,0.53,-367.4241065721908,462.99285191660704,-830.4169584887978,1.210438828540149,0.02477590141064412
54,0.54,-375.1311698756749,456.6111256942978,-831.7422955699727,1.1937545769785565,0.0040281320546855515
55,0.55,-382.5565630647317,450.63207024024564,-833.1886333049773,1.1781230594516225,-0.012394347959651886
56,0.56,-389.6547302456819,442.69581421723683,-832.3505444629187,1.1573746776921223,-0.00766302783727979
57,0.5700000000000001,-396.2970515403812,432.4936586099666,-828.7907101503478,1.1307023754508931,0.02041004733636176
58,0.58,-402.3327905822186,421.8740797811467,-824.2068703633653,1.1029387706696645,0.05727667642637546
59,0.59,-407.86019110617383,413.5377301166924,-821.3979212228662,1.0811443924619408,0.08031589164428277
60,0.6,-413.1099639274825,409.06855596479176,-822.1785198922743,1.0694602770321353,0.07470375903506565
61,0.61,-418.2085378858089,407.0697286586681,-825.278266544477,1.0642345847285442,0.048745482532737805
62,0.62,-423.24958147212044,405.49255582884894,-828.7421373009694,1.0601112570688862,0.017031144089050154
63,0.63,-428.2271674465203,403.94784742686977,-832.1750148733901,1.0560728037303786,-0.016870487573925508
64,0.64,-433.1298663198693,402.6543329891765,-835.7841993090458,1.05269106663837,-0.05366129170907841
65,0.65,-437.90009984803066,400.93499810874664,-838.8350979567773,1.0481960734869193,-0.0871179948442381
66,0.66,-442.5924731052771,398.2089891397376,-840.8014622450147,1.0410692526529086,-0.11190763966097184
67,0.67,-447.15990614216656,395.2469843585838,-842.4068905007504,1.0333254493034871,-0.13225705545264832
68,0.68,-451.491550087986,392.1455130450643,-843.6370631330503,1.0252170275687955,-0.14776183939816834
69,0.6900000000000001,-455.81563661438634,388.0930949061245,-843.9087315205109,1.0146224703428093,-0.15309009968702336
70,0.7000000000000001,-459.79565256190574,384.25426152893317,-844.0499140908389,1.0045863046508057,-0.1553165819891923
71,0.71,-463.632959345775,381.56172436019244,-845.1946837059675,0.9975469917913528,-0.16244586933223853
72,0.72,-467.39359714236423,377.3540213075447,-844.7476184499089,0.9865464609347574,-0.15620777665656727
73,0.73,-470.8785871398668,370.0096789233327,-840.8882660631995,0.9673455658126344,-0.12506902934745678
74,0.74,-473.86931201780203,361.940872433618,-835.81018445142,0.9462506468852758,-0.08794521714490322
75,0.75,-476.49793597554424,357.0774747628567,-833.5754107384009,0.9335358817329587,-0.07717464957132869
76,0.76,-479.08991133603325,357.0719503980501,-836.1618617340833,0.9335214389491505,-0.10854369018529092
77,0.77,-481.754820145473,360.8386598230818,-842.5934799685548,0.9433690452891027,-0.17473064196770977
78,0.78,-484.5938037156282,366.52812700246005,-851.1219307180883,0.9582434692874773,-0.2603805467814707
79,0.79,-487.846838710263,371.9231586270861,-859.7699973373491,0.9723481271296368,-0.3467051330954769
80,0.8,-491.2709089619883,374.8578421148999,-866.1287510768882,0.9800205022611762,-0.41318995565415934
81,0.81,-494.63910786481637,374.39214484505493,-869.0312527098713,0.9788029930589671,-0.4490543249157743
82,0.8200000000000001,-497.9311729864723,370.70007036206,-868.6312433485323,0.9691505107504836,-0.4539426780337795
83,0.8300000000000001,-501.03939168197854,364.44174323408726,-865.4811349160658,0.9527888712002281,-0.4324158922480661
84,0.84,-503.7257682406315,357.0173227119458,-860.7430909525773,0.9333786214691393,-0.3953519264550407
85,0.85,-506.1123836996737,351.15389598110903,-857.2662796807828,0.9180494012578014,-0.36551761462567783
86,0.86,-508.2910394873124,349.2810880382945,-857.5721275256069,0.9131531713419464,-0.36325397509019236
87,0.87,-510.49812498773633,350.43234644064796,-860.9304714283843,0.9161629972304521,-0.38371154553247855
88,0.88,-512.7796217554942,352.1486728516844,-864.9282946071786,0.9206501251024429,-0.40883495504043726
89,0.89,-515.1746338658961,353.4231559492603,-868.5977898151565,0.9239821070568898,-0.430197579981946
90,0.9,-517.5888799032084,354.0338645989765,-871.6227445021849,0.9255787309777164,-0.4446823710315506
91,0.91,-519.9994719155445,353.7760947606301,-873.7755666761745,0.9249048229036081,-0.4498522185689956
92,0.92,-522.4258478166739,352.57996325061174,-875.0058110672857,0.9217776817009458,-0.4446476293841215
93,0.93,-524.7989699347536,350.41506904555985,-875.2140389803134,0.9161178275700911,-0.4282409459340529
94,0.9400000000000001,-527.0255547639838,347.0374847623653,-874.063039526349,0.9072875418623929,-0.39855072092609134
95,0.9500000000000001,-528.9134004047492,342.3517935710178,-871.2651939757669,0.8950373688131185,-0.3546074655664719
96,0.96,-530.6036770218795,337.05367198066995,-867.6573490025495,0.8811860705376993,-0.30303048500599217
97,0.97,-531.9549035994673,332.49229963457464,-864.447203234042,0.8692609140773193,-0.25454720101390815
98,0.98,-533.1976469068877,329.5027324947085,-862.7003794015963,0.8614450522737477,-0.2176641279856199
99,0.99,-534.3069574522973,327.5524556398906,-861.8594130921879,0.8563462892546159,-0.1895223849859934
100,1.0,-535.3843212197119,325.76246698400007,-861.1467882037119,0.8516665803503269,-0.1647278301633197
101,1.01,-536.3419666497986,324.1755934351726,-860.5175600849711,0.8475178913337845,-0.1437489135177496
102,1.02,-537.1788620745456,323.32514648514893,-860.5040085596945,0.8452945006147684,-0.13103937316833453
103,1.03,-538.0112447593535,323.17680885895913,-861.1880536183127,0.8449066898273442,-0.12719181623457448
104,1.04,-538.9442511125021,323.0773395297558,-862.0215906422579,0.8446466392934793,-0.12777117320109577
105,1.05,-539.7257053166087,322.66023160979864,-862.3859369264073,0.843556161071369,-0.1287828269528682
106,1.06,-540.5413849609815,322.3904797259288,-862.9318646869103,0.8428509273880491,-0.13418600917659385
107,1.07,-541.4008596930794,323.11195466974385,-864.5128143628233,0.8447371363914872,-0.1502219322958704
108,1.08,-542.3151846408675,325.292638129527,-867.6078227703946,0.8504382696196785,-0.18014070149221467
109,1.09,-543.3350134795173,328.5742325351462,-871.9092460146636,0.8590176013990751,-0.2205761183063979
110,1.1,-544.6295832288051,331.8569960705234,-876.4865792993285,0.8675999897268586,-0.26245339515118243
111,1.11,-545.9916751075253,333.8308562366565,-879.8225313441818,0.872760408461847,-0.29343455478332603
112,1.12,-547.3868448761347,333.8204603653934,-881.207305241528,0.8727332297134468,-0.3069939281035932
113,1.1300000000000001,-548.7461012022916,332.30487158442037,-881.0509727867119,0.8687709061030597,-0.30596895096036825
114,1.1400000000000001,-550.0007080895679,330.5671628866718,-880.5678709762396,0.8642278768279,-0.3001797813849591
115,1.1500000000000001,-551.1872882619215,329.83563896074713,-881.0229272226686,0.8623153959758095,-0.29999101518743815
116,1.16,-552.373479241986,330.31115446932495,-882.684633711311,0.863558573776013,-0.3081244822909419
117,1.17,-553.6550341677626,331.0007268667272,-884.6557610344897,0.8653613774293522,-0.3179230610258567
118,1.18,-554.9169967163208,330.8111232888831,-885.7281200052039,0.8648656818010015,-0.32054417550686903
119,1.19,-556.1324938787093,329.29312979941926,-885.4256236781285,0.8608970713710308,-0.3122094243947651
120,1.2,-557.2304071814376,326.7998629779778,-884.0302701594154,0.8543787267398112,-0.29529284629722014
121,1.21,-558.2181480641067,324.17709921380356,-882.3952472779102,0.8475218280099439,-0.27656091887300294
122,1.22,-559.0916030474827,322.03835904225133,-881.129962089734,0.8419303504372584,-0.26126273429872837
123,1.23,-559.860271740562,320.5868620553917,-880.4471337959537,0.8381355870729195,-0.25156896937161977
124,1.24,-560.5997372080274,319.68703653453827,-880.2867737425656,0.8357831020510804,-0.24719326362121175
125,1.25,-561.204509665082,319.0765216899803,-880.2810313550623,0.8341869848104061,-0.24590893650646178
126,1.26,-561.7904380537537,318.43732390947116,-880.2277619632249,0.8325158795018854,-0.24567395749098708
127,1.27,-562.4546939208764,317.3890753832443,-879.8437693041207,0.8297753604790701,-0.2438007918547923
128,1.28,-562.953049446314,315.8712850212086,-878.8243344675227,0.825807281101199,-0.23877697055927666
129,1.29,-563.5293012238787,314.5684891551193,-878.0977903789981,0.8224012788369133,-0.23688602871114461
130,1.3,-563.9466653053377,314.86010583051245,-878.8067711358501,0.8231636753738888,-0.24791962796625938
131,1.31,-564.4049554081397,317.6766255660833,-882.081580974223,0.8305271256629629,-0.2799399516624561
132,1.32,-565.1051389775664,322.2860354036323,-887.3911743811988,0.8425778703362936,-0.3281383073109899
133,1.33,-566.0446971261559,326.9083265602138,-892.9530236863698,0.8546622916606897,-0.37829532133917915
134,1.34,-567.2068901064376,330.04506740832556,-897.2519575147633,0.8628629213289557,-0.4177028590851101
135,1.35,-568.4795459915608,331.0502070642474,-899.5297530558082,0.865490737422869,-0.4397203455834043
136,1.36,-569.6494052068196,329.9028507542281,-899.5522559610476,0.8624911130829492,-0.4425691103580484
137,1.37,-570.7561939475152,326.8208565295373,-897.5770504770525,0.8544336118419276,-0.4280939843287658
138,1.3800000000000001,-571.6610504300081,322.42358460934184,-894.0846350393499,0.8429374761028545,-0.40127398743607645
139,1.3900000000000001,-572.3786587477844,318.42622324843614,-890.8048819962205,0.8324868581658461,-0.3763317487057512
140,1.4000000000000001,-572.9936083246695,316.9623868440251,-889.9559951686946,0.8286598348863401,-0.3708352337523626
141,1.41,-573.5748068910877,318.09359814112315,-891.6684050322109,0.831617250042152,-0.3864007786739821
142,1.42,-574.2392823234735,320.12896885750934,-894.3682511809828,0.8369384806732271,-0.4105949684158709
143,1.43,-574.9964107627957,321.67452496960954,-896.6709357324052,0.8409791502473452,-0.43167172009756094
144,1.44,-575.8159988362572,322.0380395688523,-897.8540384051095,0.8419295152126858,-0.44286835495075916
145,1.45,-576.6033165335552,321.2157577067224,-897.8190742402777,0.8397797587103853,-0.44276600953913553
146,1.46,-577.3176475601334,319.42742557763404,-896.7450731377675,0.8351043805951217,-0.4324493044831007
147,1.47,-577.9089885112328,316.3802189649559,-894.2892074761887,0.8271378273593618,-0.4098576859410547
148,1.48,-578.2988064971956,312.1448842212694,-890.4436907184651,0.8160650567876325,-0.3760703971980783
149,1.49,-578.5222337653684,308.36403313559657,-886.886266900965,0.8061804787858734,-0.34465878868284444
150,1.5,-578.663032192396,307.02182005019574,-885.6848522425918,0.8026714249678321,-0.3321487107667082
151,1.51,-578.716344605659,308.1060169479441,-886.8223615536031,0.8055059266612918,-0.339645125243912
152,1.52,-578.8762115594277,310.0812395401549,-888.9574510995826,0.8106699072945226,-0.35678805234821814
153,1.53,-579.1757984895361,312.1398757997946,-891.3156742893307,0.81605196287528,-0.37701372427031987
154,1.54,-579.5304962445474,314.47783330478865,-894.008329549336,0.8221642700778788,-0.40041266360892025
155,1.55,-580.0527212060117,317.1715486030607,-897.2242698090724,0.8292066630145378,-0.426978162164087
156,1.56,-580.7330399823288,319.5448984408555,-900.2779384231843,0.835411499191779,-0.4506374861272861
157,1.57,-581.3770900242454,320.81803145943115,-902.1951214836765,0.8387399515279246,-0.4639472685922037
158,1.58,-582.1116534547226,321.190716316759,-903.3023697714816,0.8397142910242065,-0.4682484960237406
159,1.59,-582.9283656095049,321.3041754834869,-904.2325410929918,0.8400109162966978,-0.4681598172192716
160,1.6,-583.6807408291833,320.9566534096698,-904.6373942388531,0.8391023618553459,-0.46202530010544707
161,1.61,-584.4417864168564,319.5167342021597,-903.9585206190161,0.8353378671951888,-0.44618590131522473
162,1.62,-585.0373371956277,317.0118645721515,-902.0492017677792,0.8287891884239256,-0.4213714654294872
163,1.6300000000000001,-585.4819139823957,314.6757326625549,-900.1576466449505,0.8226816540197514,-0.3984503344515062
164,1.6400000000000001,-585.9591658104048,314.13400724649256,-900.0931730568973,0.8212653784222028,-0.39176053641723596
165,1.6500000000000001,-586.4343211291371,315.53551926868573,-901.9698403978228,0.8249294621403549,-0.4030913046565321
166,1.6600000000000001,-587.0109344987891,317.6690097446338,-904.6799442434228,0.8305072150186504,-0.4234388872627733
167,1.67,-587.6838201758477,319.540569636178,-907.2243898120257,0.8354001820553674,-0.4440460246895064
168,1.68,-588.4702864247047,320.9367164996772,-909.4070029243818,0.8390502392148423,-0.46176986446852414
169,1.69,-589.2269594183946,321.84899842613777,-911.0759578445324,0.8414352900029746,-0.4745351195835436
170,1.7,-590.0348689191346,321.8560779754533,-911.890946894588,0.841453798628636,-0.4783790518991438
171,1.71,-590.8291077652904,320.29608534223553,-911.1251931075259,0.8373753865156485,-0.4673974272232329
172,1.72,-591.4418912723951,317.08801420695966,-908.5299054793547,0.8289882724364959,-0.44025229730431803
173,1.73,-591.8854694566545,313.2118729020211,-905.0973423586756,0.8188545696784866,-0.4049940079747837
174,1.74,-592.1198821414309,309.9281714487265,-902.0480535901575,0.8102697292777163,-0.3721989337671411
175,1.75,-592.1906420061749,307.66422632894614,-899.8548683351211,0.8043509185070488,-0.3467416130318942
176,1.76,-592.2162382880231,306.2922692349842,-898.5085075230073,0.8007641025751221,-0.3291805492130499
177,1.77,-592.1974293256008,305.8059311754446,-898.0033605010453,0.7994926305240382,-0.31980793985189315
178,1.78,-592.1863113101203,305.99544015161786,-898.1817514617383,0.7999880788277591,-0.3171554742700391
179,1.79,-592.2092851049968,306.18811175317757,-898.3973968581744,0.800491795433144,-0.3161252690374639
180,1.8,-592.2827476182862,306.15372699975353,-898.4364746180397,0.8004019006529504,-0.3148989452671521
181,1.81,-592.3383361207677,306.6988550168275,-899.0371911375952,0.8018270719394183,-0.3192194426411853
182,1.82,-592.4768012970932,308.67459907645923,-901.1514003735524,0.8069924158861679,-0.3359636562610603
183,1.83,-592.7104645006262,311.7064064092565,-904.4168709098827,0.8149187095666837,-0.36238109881355796
184,1.84,-593.011457468697,314.4074265435211,-907.4188840122182,0.8219802001137807,-0.3875589840582763
185,1.85,-593.4785888479792,315.5217894154914,-909.0003782634706,0.8248935670993239,-0.40173527477861454
186,1.86,-593.9361678873286,314.72078240360213,-908.6569502909307,0.8227994311205284,-0.40119527378843767
187,1.87,-594.276679863462,312.70341417802894,-906.980094041491,0.8175252658249123,-0.3907200607960743
188,1.8800000000000001,-594.5650795811478,310.65070936304375,-905.2157889441916,0.8121587172890032,-0.37984748870980156
189,1.8900000000000001,-594.8094999001003,309.40896195783813,-904.2184618579383,0.8089123188440213,-0.3755217628436649
190,1.9000000000000001,-594.9209884036449,309.171427995901,-904.0924163995459,0.8082913150219634,-0.3791218437361477
191,1.9100000000000001,-595.0901868040278,309.8585564471823,-904.9487432512101,0.8100877292736792,-0.3905235635814409
192,1.92,-595.3938821634277,311.34209639000653,-906.7359785534343,0.8139662650719125,-0.40825654654201277
193,1.93,-595.6681194984133,313.07680611058424,-908.7449256089975,0.8185014538838804,-0.4264674635147018
194,1.94,-596.0004296337876,313.9785491834448,-909.9789788172324,0.8208589521135812,-0.4362683833798173
195,1.95,-596.4023579620875,313.1235831933497,-909.5259411554372,0.8186237469107182,-0.43001917849207055
196,1.96,-596.6891428038382,310.5802524762696,-907.2693952801078,0.811974516277829,-0.4074124377129043
197,1.97,-596.8693606426958,307.4349825975063,-904.3043432402021,0.8037515884902126,-0.3774011595192028
198,1.98,-596.9467956724073,305.09804058921645,-902.0448362616238,0.797641936180958,-0.3520527791086924
199,1.99,-596.8902047747415,304.62396743656046,-901.5141722113019,0.7964025292459097,-0.34078288606389456
200,2.0,-596.8525367781734,306.24062743250397,-903.0931642106774,0.8006290913268078,-0.3470906867050814
201,2.0100000000000002,-596.8988004958524,309.4036855483917,-906.3024860442441,0.8088985243095208,-0.36749913006991586
202,2.02,-597.1440916842145,313.01310377072025,-910.1571954549347,0.8183349118188765,-0.39368692422088625
203,2.0300000000000002,-597.6047598001152,315.6894078990374,-913.2941676991526,0.8253317853569605,-0.4143149905389188
204,2.04,-598.1352545910967,316.6006523924666,-914.7359069835633,0.8277141239018735,-0.42147565622910343
205,2.05,-598.6780115248847,316.0600956547836,-914.7381071796683,0.8263009036726369,-0.41659980084772824
206,2.06,-599.1854392182051,315.2076610610441,-914.3931002792492,0.8240723164994618,-0.40790767615121076
207,2.07,-599.7213122370492,315.0115205804012,-914.7328328174505,0.8235595309291536,-0.403143325407279
208,2.08,-600.1972537679707,315.4723725932464,-915.6696263612171,0.824764372792801,-0.40212974496840753
209,2.09,-600.694095903372,315.6729447420056,-916.3670406453776,0.825288744423544,-0.3981732005129904
210,2.1,-601.1514640007517,314.58868697959974,-915.7401509803515,0.8224540836067967,-0.38310830955778125
211,2.11,-601.5404321120045,312.12435926869637,-913.6647913807009,0.8160113967809055,-0.3561219520032394
212,2.12,-601.7467747313826,309.34826350249284,-911.0950382338755,0.8087536300718767,-0.3253005866402986
213,2.13,-601.8450938785082,307.6715494124875,-909.5166432909957,0.8043700638234966,-0.30242071650968755
214,2.14,-601.9555940353217,307.64251152228985,-909.5981055576116,0.8042941477706924,-0.2929185299277679
215,2.15,-602.1125284860893,308.61494444152027,-910.7274729276096,0.8068364560562621,-0.29250468409763936
216,2.16,-602.2009721560664,309.82167305661346,-912.0226452126799,0.8099913021087933,-0.2947340198767486
217,2.17,-602.443339081715,310.7544625288316,-913.1978016105465,0.8124299673956381,-0.2960986739788488
218,2.18,-602.7778286181715,310.87550047347025,-913.6533290916417,0.8127464064665889,-0.29186527295056625
219,2.19,-602.9731337470232,309.9187515715317,-912.891885318555,0.8102451021477952,-0.27884559782068885
220,2.2,-603.0968749012263,308.2129083173768,-911.3097832186031,0.8057853812219001,-0.25970130818416953
221,2.21,-603.2635353650049,306.54051517183586,-909.8040505368408,0.8014131115603552,-0.24095587396931134
222,2.22,-603.2802999643559,305.7663620621829,-909.0466620265388,0.7993891818619161,-0.2286461925007257
223,2.23,-603.2367728890849,306.41254039169684,-909.6493132807817,0.8010785369717565,-0.22717108906853262
224,2.24,-603.2662952232904,308.17619497651555,-911.4424901998059,0.8056893986314132,-0.23454792406314523
225,2.25,-603.4257676074562,309.8282789571222,-913.2540465645785,0.8100085724369208,-0.2411521737060044
226,2.2600000000000002,-603.6069752370923,310.1334289847389,-913.7404042218312,0.8108063502868991,-0.23635213142970918
227,2.27,-603.8611838957737,308.572057533402,-912.4332414291757,0.8067243334206589,-0.21567382317647343
228,2.2800000000000002,-603.9244570016522,305.7381464435591,-909.6626034452113,0.7993154155387167,-0.18244015288013576
229,2.29,-603.855250539882,302.9978601926854,-906.8531107325674,0.7921512684776089,-0.14792450463463647
230,2.3000000000000003,-603.5581690321983,300.75554285935414,-904.3137118915524,0.786289000939488,-0.11666629519372101
231,2.31,-603.3076201760234,299.2178629055563,-902.5254830815796,0.7822689226289052,-0.09329586558061564
232,2.32,-602.825669891441,298.8347920038317,-901.6604618952726,0.781267430075377,-0.08166917615071917
233,2.33,-602.448804411284,299.3182662182976,-901.7670706295816,0.7825314149497976,-0.08212508897924908
234,2.34,-602.1989248335035,300.65263911770097,-902.8515639512045,0.7860199715495451,-0.09504664396826917
235,2.35,-601.9706352374529,303.58361177634106,-905.554247013794,0.7936826451669047,-0.12527917745979505
236,2.36,-601.9012301170765,307.9121506653726,-909.813380782449,0.8049990867068565,-0.171172452182555
237,2.37,-602.1109374544575,312.0521743900216,-914.1631118444791,0.8158226781438473,-0.22022269513277204
238,2.38,-602.5299069234283,315.1096359355794,-917.6395428590076,0.8238160416616455,-0.26383904199114266
239,2.39,-603.0903773451455,317.89765836822437,-920.9880357133699,0.8311049891979722,-0.3060209976331553
240,2.4,-603.7938997185415,320.85411465931855,-924.6480143778601,0.8388342866910289,-0.34854877835873693
241,2.41,-604.5877812303028,322.61674057352343,-927.2045218038262,0.8434424590157475,-0.37977774750864907
242,2.42,-605.3670323228015,321.73010575511955,-927.097138077921,0.8411244594905086,-0.38716917449030747
243,2.43,-606.0480055631175,318.00102527503054,-924.049030838148,0.831375229477204,-0.36830844801776713
244,2.44,-606.4717650121679,312.3742129057301,-918.845977917898,0.8166646089038695,-0.33018731464956647
245,2.45,-606.6675919881118,306.7062889974427,-913.3738809855545,0.8018465071828568,-0.2884620204800645
246,2.46,-606.5681950829105,303.34966739461163,-909.9178624775221,0.7930710258682657,-0.2625584002277696
247,2.47,-606.3829606683119,303.529269370588,-909.9122300388998,0.7935405735178771,-0.26426984199356296
248,2.48,-606.3086077630203,306.05879381086623,-912.3674015738866,0.8001537093094542,-0.2865009878746114
249,2.49,-606.3911889686983,308.8371118496687,-915.228300818367,0.8074172858814868,-0.31362617511172475
250,2.5,-606.5814548830798,310.85064455160864,-917.4320994346884,0.8126814236643363,-0.3371763110677557
